#       RADIUS         OMEGA_H            NU_H         SIGMA_D          VC_TOT            VC_B            NU_B      PSIMAJ_TOT           PSI''
#
   142.45000      0.91532525E-02  0.91550490E-02   0.0000000       1.3573775       0.0000000       0.0000000      -3.4119513     -0.18161118E-03
   142.45999      0.91522904E-02  0.91540869E-02   0.0000000       1.3573300       0.0000000       0.0000000      -3.4118221     -0.18157309E-03
   142.47000      0.91513256E-02  0.91533791E-02   0.0000000       1.3572823       0.0000000       0.0000000      -3.4116929     -0.18153503E-03
   142.48000      0.91503626E-02  0.91521591E-02   0.0000000       1.3572347       0.0000000       0.0000000      -3.4115636     -0.18149699E-03
   142.48999      0.91493996E-02  0.91514522E-02   0.0000000       1.3571870       0.0000000       0.0000000      -3.4114344     -0.18145895E-03
   142.50000      0.91484366E-02  0.91502331E-02   0.0000000       1.3571395       0.0000000       0.0000000      -3.4113052     -0.18142092E-03
   142.50999      0.91474727E-02  0.91492692E-02   0.0000000       1.3570919       0.0000000       0.0000000      -3.4111762     -0.18138290E-03
   142.52000      0.91465097E-02  0.91485623E-02   0.0000000       1.3570443       0.0000000       0.0000000      -3.4110470     -0.18134491E-03
   142.53000      0.91455476E-02  0.91473451E-02   0.0000000       1.3569968       0.0000000       0.0000000      -3.4109180     -0.18130690E-03
   142.53999      0.91445865E-02  0.91471523E-02   0.0000000       1.3569490       0.0000000       0.0000000      -3.4107885     -0.18126890E-03
   142.55000      0.91436245E-02  0.91459341E-02   0.0000000       1.3569015       0.0000000       0.0000000      -3.4106593     -0.18123093E-03
   142.56000      0.91426624E-02  0.91447150E-02   0.0000000       1.3568538       0.0000000       0.0000000      -3.4105303     -0.18119294E-03
   142.56999      0.91417003E-02  0.91437530E-02   0.0000000       1.3568062       0.0000000       0.0000000      -3.4104011     -0.18115500E-03
   142.58000      0.91407383E-02  0.91425339E-02   0.0000000       1.3567586       0.0000000       0.0000000      -3.4102719     -0.18111704E-03
   142.59000      0.91397772E-02  0.91415728E-02   0.0000000       1.3567110       0.0000000       0.0000000      -3.4101429     -0.18107911E-03
   142.59999      0.91388160E-02  0.91413818E-02   0.0000000       1.3566635       0.0000000       0.0000000      -3.4100137     -0.18104121E-03
   142.61000      0.91378549E-02  0.91399066E-02   0.0000000       1.3566159       0.0000000       0.0000000      -3.4098845     -0.18100328E-03
   142.62000      0.91368938E-02  0.91389455E-02   0.0000000       1.3565682       0.0000000       0.0000000      -3.4097552     -0.18096539E-03
   142.62999      0.91359327E-02  0.91377292E-02   0.0000000       1.3565207       0.0000000       0.0000000      -3.4096260     -0.18092748E-03
   142.64000      0.91349725E-02  0.91367690E-02   0.0000000       1.3564731       0.0000000       0.0000000      -3.4094970     -0.18088956E-03
   142.64999      0.91340113E-02  0.91360640E-02   0.0000000       1.3564255       0.0000000       0.0000000      -3.4093676     -0.18085168E-03
   142.66000      0.91330511E-02  0.91353608E-02   0.0000000       1.3563780       0.0000000       0.0000000      -3.4092386     -0.18081380E-03
   142.67000      0.91320919E-02  0.91341436E-02   0.0000000       1.3563304       0.0000000       0.0000000      -3.4091094     -0.18077598E-03
   142.67999      0.91311317E-02  0.91329273E-02   0.0000000       1.3562828       0.0000000       0.0000000      -3.4089801     -0.18073815E-03
   142.69000      0.91301724E-02  0.91319680E-02   0.0000000       1.3562353       0.0000000       0.0000000      -3.4088511     -0.18070031E-03
   142.70000      0.91292132E-02  0.91310078E-02   0.0000000       1.3561877       0.0000000       0.0000000      -3.4087219     -0.18066245E-03
   142.70999      0.91282530E-02  0.91303047E-02   0.0000000       1.3561401       0.0000000       0.0000000      -3.4085927     -0.18062464E-03
   142.72000      0.91272937E-02  0.91290884E-02   0.0000000       1.3560926       0.0000000       0.0000000      -3.4084680     -0.18058681E-03
   142.73000      0.91263345E-02  0.91281291E-02   0.0000000       1.3560451       0.0000000       0.0000000      -3.4083385     -0.18054905E-03
   142.73999      0.91253761E-02  0.91271717E-02   0.0000000       1.3559977       0.0000000       0.0000000      -3.4082096     -0.18051124E-03
   142.75000      0.91244169E-02  0.91262115E-02   0.0000000       1.3559501       0.0000000       0.0000000      -3.4080803     -0.18047346E-03
   142.75999      0.91234585E-02  0.91255102E-02   0.0000000       1.3559026       0.0000000       0.0000000      -3.4079511     -0.18043569E-03
   142.77000      0.91224993E-02  0.91242949E-02   0.0000000       1.3558551       0.0000000       0.0000000      -3.4078221     -0.18039791E-03
   142.78000      0.91215400E-02  0.91233356E-02   0.0000000       1.3558075       0.0000000       0.0000000      -3.4076929     -0.18036013E-03
   142.78999      0.91205826E-02  0.91223773E-02   0.0000000       1.3557601       0.0000000       0.0000000      -3.4075637     -0.18032236E-03
   142.80000      0.91196243E-02  0.91214189E-02   0.0000000       1.3557127       0.0000000       0.0000000      -3.4074345     -0.18028459E-03
   142.81000      0.91186669E-02  0.91207176E-02   0.0000000       1.3556651       0.0000000       0.0000000      -3.4073052     -0.18024686E-03
   142.81999      0.91177095E-02  0.91195032E-02   0.0000000       1.3556176       0.0000000       0.0000000      -3.4071763     -0.18020914E-03
   142.83000      0.91167511E-02  0.91185458E-02   0.0000000       1.3555702       0.0000000       0.0000000      -3.4070470     -0.18017142E-03
   142.84000      0.91157937E-02  0.91175884E-02   0.0000000       1.3555226       0.0000000       0.0000000      -3.4069178     -0.18013369E-03
   142.84999      0.91148363E-02  0.91166301E-02   0.0000000       1.3554751       0.0000000       0.0000000      -3.4067888     -0.18009600E-03
   142.86000      0.91138780E-02  0.91159288E-02   0.0000000       1.3554276       0.0000000       0.0000000      -3.4066637     -0.18005827E-03
   142.87000      0.91129225E-02  0.91147162E-02   0.0000000       1.3553802       0.0000000       0.0000000      -3.4065347     -0.18002062E-03
   142.87999      0.91119660E-02  0.91137607E-02   0.0000000       1.3553329       0.0000000       0.0000000      -3.4064054     -0.17998296E-03
   142.89000      0.91110086E-02  0.91128023E-02   0.0000000       1.3552854       0.0000000       0.0000000      -3.4062762     -0.17994532E-03
   142.89999      0.91100521E-02  0.91118459E-02   0.0000000       1.3552378       0.0000000       0.0000000      -3.4061472     -0.17990763E-03
   142.91000      0.91090947E-02  0.91111455E-02   0.0000000       1.3551905       0.0000000       0.0000000      -3.4060180     -0.17987000E-03
   142.92000      0.91081392E-02  0.91104461E-02   0.0000000       1.3551430       0.0000000       0.0000000      -3.4058928     -0.17983234E-03
   142.92999      0.91071827E-02  0.91089774E-02   0.0000000       1.3550955       0.0000000       0.0000000      -3.4057639     -0.17979472E-03
   142.94000      0.91062272E-02  0.91080209E-02   0.0000000       1.3550481       0.0000000       0.0000000      -3.4056346     -0.17975710E-03
   142.95000      0.91052735E-02  0.91070672E-02   0.0000000       1.3550007       0.0000000       0.0000000      -3.4055057     -0.17971951E-03
   142.95999      0.91043171E-02  0.91063669E-02   0.0000000       1.3549533       0.0000000       0.0000000      -3.4053764     -0.17968196E-03
   142.97000      0.91033615E-02  0.91051552E-02   0.0000000       1.3549060       0.0000000       0.0000000      -3.4052472     -0.17964435E-03
   142.98000      0.91024069E-02  0.91041997E-02   0.0000000       1.3548584       0.0000000       0.0000000      -3.4051182     -0.17960680E-03
   142.98999      0.91014523E-02  0.91032451E-02   0.0000000       1.3548110       0.0000000       0.0000000      -3.4049888     -0.17956921E-03
   143.00000      0.91004968E-02  0.91022896E-02   0.0000000       1.3547636       0.0000000       0.0000000      -3.4048641     -0.17953166E-03
   143.00999      0.90995422E-02  0.91015920E-02   0.0000000       1.3547162       0.0000000       0.0000000      -3.4047348     -0.17949412E-03
   143.02000      0.90985876E-02  0.91003813E-02   0.0000000       1.3546687       0.0000000       0.0000000      -3.4046056     -0.17945658E-03
   143.03000      0.90976330E-02  0.90996828E-02   0.0000000       1.3546214       0.0000000       0.0000000      -3.4044764     -0.17941908E-03
   143.03999      0.90966793E-02  0.90984730E-02   0.0000000       1.3545741       0.0000000       0.0000000      -3.4043517     -0.17938159E-03
   143.05000      0.90957256E-02  0.90975184E-02   0.0000000       1.3545266       0.0000000       0.0000000      -3.4042222     -0.17934409E-03
   143.06000      0.90947719E-02  0.90968208E-02   0.0000000       1.3544792       0.0000000       0.0000000      -3.4040933     -0.17930660E-03
   143.06999      0.90938183E-02  0.90956111E-02   0.0000000       1.3544319       0.0000000       0.0000000      -3.4039640     -0.17926910E-03
   143.08000      0.90928636E-02  0.90946564E-02   0.0000000       1.3543844       0.0000000       0.0000000      -3.4038351     -0.17923162E-03
   143.09000      0.90919109E-02  0.90939607E-02   0.0000000       1.3543371       0.0000000       0.0000000      -3.4037058     -0.17919418E-03
   143.09999      0.90909572E-02  0.90927500E-02   0.0000000       1.3542898       0.0000000       0.0000000      -3.4035809     -0.17915675E-03
   143.11000      0.90900054E-02  0.90920543E-02   0.0000000       1.3542424       0.0000000       0.0000000      -3.4034517     -0.17911932E-03
   143.12000      0.90890517E-02  0.90908436E-02   0.0000000       1.3541951       0.0000000       0.0000000      -3.4033267     -0.17908189E-03
   143.12999      0.90880999E-02  0.90896366E-02   0.0000000       1.3541477       0.0000000       0.0000000      -3.4031978     -0.17904447E-03
   143.14000      0.90871463E-02  0.90886829E-02   0.0000000       1.3541003       0.0000000       0.0000000      -3.4030685     -0.17900705E-03
   143.14999      0.90861944E-02  0.90884995E-02   0.0000000       1.3540530       0.0000000       0.0000000      -3.4029393     -0.17896965E-03
   143.16000      0.90852417E-02  0.90872897E-02   0.0000000       1.3540058       0.0000000       0.0000000      -3.4028103     -0.17893226E-03
   143.17000      0.90842908E-02  0.90860836E-02   0.0000000       1.3539585       0.0000000       0.0000000      -3.4026811     -0.17889492E-03
   143.17999      0.90833390E-02  0.90851309E-02   0.0000000       1.3539112       0.0000000       0.0000000      -3.4025562     -0.17885758E-03
   143.19000      0.90823872E-02  0.90841800E-02   0.0000000       1.3538638       0.0000000       0.0000000      -3.4024270     -0.17882022E-03
   143.20000      0.90814354E-02  0.90832282E-02   0.0000000       1.3538165       0.0000000       0.0000000      -3.4022977     -0.17878287E-03
   143.20999      0.90804845E-02  0.90825334E-02   0.0000000       1.3537691       0.0000000       0.0000000      -3.4021688     -0.17874554E-03
   143.22000      0.90795318E-02  0.90813236E-02   0.0000000       1.3537219       0.0000000       0.0000000      -3.4020438     -0.17870821E-03
   143.23000      0.90785818E-02  0.90803737E-02   0.0000000       1.3536747       0.0000000       0.0000000      -3.4019151     -0.17867092E-03
   143.23999      0.90776319E-02  0.90794237E-02   0.0000000       1.3536273       0.0000000       0.0000000      -3.4017854     -0.17863362E-03
   143.25000      0.90766810E-02  0.90784729E-02   0.0000000       1.3535801       0.0000000       0.0000000      -3.4016562     -0.17859635E-03
   143.25999      0.90757301E-02  0.90777781E-02   0.0000000       1.3535328       0.0000000       0.0000000      -3.4015312     -0.17855906E-03
   143.27000      0.90747792E-02  0.90765711E-02   0.0000000       1.3534856       0.0000000       0.0000000      -3.4014022     -0.17852180E-03
   143.28000      0.90738283E-02  0.90756202E-02   0.0000000       1.3534383       0.0000000       0.0000000      -3.4012775     -0.17848452E-03
   143.28999      0.90728793E-02  0.90746721E-02   0.0000000       1.3533909       0.0000000       0.0000000      -3.4011483     -0.17844728E-03
   143.30000      0.90719294E-02  0.90737212E-02   0.0000000       1.3533436       0.0000000       0.0000000      -3.4010191     -0.17841002E-03
   143.31000      0.90709804E-02  0.90727722E-02   0.0000000       1.3532964       0.0000000       0.0000000      -3.4008899     -0.17837282E-03
   143.31999      0.90700304E-02  0.90718223E-02   0.0000000       1.3532492       0.0000000       0.0000000      -3.4007649     -0.17833561E-03
   143.33000      0.90690814E-02  0.90708733E-02   0.0000000       1.3532021       0.0000000       0.0000000      -3.4006357     -0.17829840E-03
   143.34000      0.90681324E-02  0.90699233E-02   0.0000000       1.3531548       0.0000000       0.0000000      -3.4005110     -0.17826121E-03
   143.34999      0.90671834E-02  0.90689743E-02   0.0000000       1.3531075       0.0000000       0.0000000      -3.4003818     -0.17822403E-03
   143.36000      0.90662343E-02  0.90680253E-02   0.0000000       1.3530602       0.0000000       0.0000000      -3.4002528     -0.17818685E-03
   143.37000      0.90652863E-02  0.90670772E-02   0.0000000       1.3530130       0.0000000       0.0000000      -3.4001234     -0.17814971E-03
   143.37999      0.90643372E-02  0.90661282E-02   0.0000000       1.3529658       0.0000000       0.0000000      -3.3999984     -0.17811256E-03
   143.39000      0.90633882E-02  0.90651792E-02   0.0000000       1.3529186       0.0000000       0.0000000      -3.3998694     -0.17807542E-03
   143.39999      0.90624401E-02  0.90642311E-02   0.0000000       1.3528714       0.0000000       0.0000000      -3.3997445     -0.17803829E-03
   143.41000      0.90614930E-02  0.90632830E-02   0.0000000       1.3528243       0.0000000       0.0000000      -3.3996155     -0.17800117E-03
   143.42000      0.90605449E-02  0.90628471E-02   0.0000000       1.3527770       0.0000000       0.0000000      -3.3994863     -0.17796403E-03
   143.42999      0.90595977E-02  0.90613887E-02   0.0000000       1.3527298       0.0000000       0.0000000      -3.3993571     -0.17792694E-03
   143.44000      0.90586487E-02  0.90604397E-02   0.0000000       1.3526826       0.0000000       0.0000000      -3.3992321     -0.17788981E-03
   143.45000      0.90577025E-02  0.90594934E-02   0.0000000       1.3526355       0.0000000       0.0000000      -3.3991029     -0.17785275E-03
   143.45999      0.90567553E-02  0.90585463E-02   0.0000000       1.3525883       0.0000000       0.0000000      -3.3989782     -0.17781572E-03
   143.47000      0.90558082E-02  0.90570869E-02   0.0000000       1.3525412       0.0000000       0.0000000      -3.3988490     -0.17777865E-03
   143.48000      0.90548610E-02  0.90571633E-02   0.0000000       1.3524939       0.0000000       0.0000000      -3.3987195     -0.17774160E-03
   143.48999      0.90539148E-02  0.90557057E-02   0.0000000       1.3524468       0.0000000       0.0000000      -3.3985908     -0.17770455E-03
   143.50000      0.90529677E-02  0.90547577E-02   0.0000000       1.3523996       0.0000000       0.0000000      -3.3984656     -0.17766751E-03
   143.50999      0.90520214E-02  0.90538114E-02   0.0000000       1.3523524       0.0000000       0.0000000      -3.3983366     -0.17763049E-03
   143.52000      0.90510743E-02  0.90528643E-02   0.0000000       1.3523053       0.0000000       0.0000000      -3.3982117     -0.17759345E-03
   143.53000      0.90501290E-02  0.90521742E-02   0.0000000       1.3522582       0.0000000       0.0000000      -3.3980825     -0.17755649E-03
   143.53999      0.90491837E-02  0.90514850E-02   0.0000000       1.3522111       0.0000000       0.0000000      -3.3979578     -0.17751951E-03
   143.55000      0.90482384E-02  0.90500275E-02   0.0000000       1.3521640       0.0000000       0.0000000      -3.3978286     -0.17748252E-03
   143.56000      0.90472931E-02  0.90490831E-02   0.0000000       1.3521167       0.0000000       0.0000000      -3.3977036     -0.17744553E-03
   143.56999      0.90463478E-02  0.90481378E-02   0.0000000       1.3520696       0.0000000       0.0000000      -3.3975744     -0.17740858E-03
   143.58000      0.90454016E-02  0.90471916E-02   0.0000000       1.3520225       0.0000000       0.0000000      -3.3974452     -0.17737161E-03
   143.59000      0.90444572E-02  0.90462472E-02   0.0000000       1.3519754       0.0000000       0.0000000      -3.3973162     -0.17733469E-03
   143.59999      0.90435129E-02  0.90453029E-02   0.0000000       1.3519284       0.0000000       0.0000000      -3.3971913     -0.17729777E-03
   143.61000      0.90425676E-02  0.90443576E-02   0.0000000       1.3518813       0.0000000       0.0000000      -3.3970623     -0.17726079E-03
   143.62000      0.90416232E-02  0.90434123E-02   0.0000000       1.3518342       0.0000000       0.0000000      -3.3969374     -0.17722386E-03
   143.62999      0.90406789E-02  0.90424679E-02   0.0000000       1.3517871       0.0000000       0.0000000      -3.3968079     -0.17718694E-03
   143.64000      0.90397345E-02  0.90420358E-02   0.0000000       1.3517400       0.0000000       0.0000000      -3.3966832     -0.17715001E-03
   143.64999      0.90387901E-02  0.90405792E-02   0.0000000       1.3516928       0.0000000       0.0000000      -3.3965540     -0.17711311E-03
   143.66000      0.90378458E-02  0.90396348E-02   0.0000000       1.3516457       0.0000000       0.0000000      -3.3964293     -0.17707617E-03
   143.67000      0.90369023E-02  0.90389466E-02   0.0000000       1.3515986       0.0000000       0.0000000      -3.3963001     -0.17703931E-03
   143.67999      0.90359598E-02  0.90377498E-02   0.0000000       1.3515517       0.0000000       0.0000000      -3.3961751     -0.17700245E-03
   143.69000      0.90350155E-02  0.90365484E-02   0.0000000       1.3515047       0.0000000       0.0000000      -3.3960459     -0.17696559E-03
   143.70000      0.90340730E-02  0.90361172E-02   0.0000000       1.3514576       0.0000000       0.0000000      -3.3959210     -0.17692872E-03
   143.70999      0.90331296E-02  0.90349196E-02   0.0000000       1.3514105       0.0000000       0.0000000      -3.3957922     -0.17689189E-03
   143.72000      0.90321861E-02  0.90342313E-02   0.0000000       1.3513634       0.0000000       0.0000000      -3.3956671     -0.17685503E-03
   143.73000      0.90312436E-02  0.90330327E-02   0.0000000       1.3513165       0.0000000       0.0000000      -3.3955379     -0.17681823E-03
   143.73999      0.90303021E-02  0.90320902E-02   0.0000000       1.3512694       0.0000000       0.0000000      -3.3954132     -0.17678144E-03
   143.75000      0.90293586E-02  0.90311477E-02   0.0000000       1.3512223       0.0000000       0.0000000      -3.3952839     -0.17674465E-03
   143.75999      0.90284161E-02  0.90302052E-02   0.0000000       1.3511752       0.0000000       0.0000000      -3.3951588     -0.17670784E-03
   143.77000      0.90274736E-02  0.90295179E-02   0.0000000       1.3511283       0.0000000       0.0000000      -3.3950298     -0.17667106E-03
   143.78000      0.90265330E-02  0.90283211E-02   0.0000000       1.3510811       0.0000000       0.0000000      -3.3949049     -0.17663429E-03
   143.78999      0.90255905E-02  0.90273786E-02   0.0000000       1.3510342       0.0000000       0.0000000      -3.3947759     -0.17659750E-03
   143.80000      0.90246489E-02  0.90264371E-02   0.0000000       1.3509872       0.0000000       0.0000000      -3.3946509     -0.17656073E-03
   143.81000      0.90237083E-02  0.90254964E-02   0.0000000       1.3509402       0.0000000       0.0000000      -3.3945220     -0.17652400E-03
   143.81999      0.90227667E-02  0.90248110E-02   0.0000000       1.3508933       0.0000000       0.0000000      -3.3943968     -0.17648732E-03
   143.83000      0.90218261E-02  0.90236133E-02   0.0000000       1.3508463       0.0000000       0.0000000      -3.3942676     -0.17645057E-03
   143.84000      0.90208845E-02  0.90226736E-02   0.0000000       1.3507993       0.0000000       0.0000000      -3.3941429     -0.17641384E-03
   143.84999      0.90199439E-02  0.90217320E-02   0.0000000       1.3507521       0.0000000       0.0000000      -3.3940136     -0.17637713E-03
   143.86000      0.90190023E-02  0.90207905E-02   0.0000000       1.3507053       0.0000000       0.0000000      -3.3938890     -0.17634046E-03
   143.87000      0.90180635E-02  0.90198517E-02   0.0000000       1.3506583       0.0000000       0.0000000      -3.3937597     -0.17630380E-03
   143.87999      0.90171229E-02  0.90189110E-02   0.0000000       1.3506114       0.0000000       0.0000000      -3.3936350     -0.17626715E-03
   143.89000      0.90161823E-02  0.90179704E-02   0.0000000       1.3505644       0.0000000       0.0000000      -3.3935056     -0.17623049E-03
   143.89999      0.90152426E-02  0.90170298E-02   0.0000000       1.3505174       0.0000000       0.0000000      -3.3933806     -0.17619380E-03
   143.91000      0.90143029E-02  0.90160901E-02   0.0000000       1.3504704       0.0000000       0.0000000      -3.3932517     -0.17615718E-03
   143.92000      0.90133632E-02  0.90154056E-02   0.0000000       1.3504236       0.0000000       0.0000000      -3.3931267     -0.17612053E-03
   143.92999      0.90124235E-02  0.90142107E-02   0.0000000       1.3503766       0.0000000       0.0000000      -3.3930020     -0.17608392E-03
   143.94000      0.90114847E-02  0.90132719E-02   0.0000000       1.3503296       0.0000000       0.0000000      -3.3928771     -0.17604732E-03
   143.95000      0.90105459E-02  0.90123331E-02   0.0000000       1.3502827       0.0000000       0.0000000      -3.3927479     -0.17601074E-03
   143.95999      0.90096071E-02  0.90113943E-02   0.0000000       1.3502357       0.0000000       0.0000000      -3.3926229     -0.17597419E-03
   143.97000      0.90086674E-02  0.90104546E-02   0.0000000       1.3501889       0.0000000       0.0000000      -3.3924937     -0.17593760E-03
   143.98000      0.90077296E-02  0.90097720E-02   0.0000000       1.3501419       0.0000000       0.0000000      -3.3923690     -0.17590102E-03
   143.98999      0.90067908E-02  0.90085780E-02   0.0000000       1.3500950       0.0000000       0.0000000      -3.3922398     -0.17586446E-03
   144.00000      0.90058511E-02  0.90076383E-02   0.0000000       1.3500482       0.0000000       0.0000000      -3.3921154     -0.17582790E-03
   144.00999      0.90049133E-02  0.90067005E-02   0.0000000       1.3500012       0.0000000       0.0000000      -3.3919859     -0.17579137E-03
   144.02000      0.90039754E-02  0.90057626E-02   0.0000000       1.3499544       0.0000000       0.0000000      -3.3918607     -0.17575482E-03
   144.03000      0.90030376E-02  0.90048248E-02   0.0000000       1.3499075       0.0000000       0.0000000      -3.3917360     -0.17571833E-03
   144.03999      0.90021007E-02  0.90038879E-02   0.0000000       1.3498607       0.0000000       0.0000000      -3.3916111     -0.17568184E-03
   144.05000      0.90011628E-02  0.90029491E-02   0.0000000       1.3498138       0.0000000       0.0000000      -3.3914821     -0.17564534E-03
   144.06000      0.90002250E-02  0.90020122E-02   0.0000000       1.3497669       0.0000000       0.0000000      -3.3913572     -0.17560885E-03
   144.06999      0.89992881E-02  0.90010753E-02   0.0000000       1.3497200       0.0000000       0.0000000      -3.3912280     -0.17557238E-03
   144.08000      0.89983512E-02  0.90001374E-02   0.0000000       1.3496732       0.0000000       0.0000000      -3.3911033     -0.17553591E-03
   144.09000      0.89974143E-02  0.89992015E-02   0.0000000       1.3496263       0.0000000       0.0000000      -3.3909738     -0.17549949E-03
   144.09999      0.89964783E-02  0.89982646E-02   0.0000000       1.3495796       0.0000000       0.0000000      -3.3908491     -0.17546309E-03
   144.11000      0.89955414E-02  0.89973286E-02   0.0000000       1.3495326       0.0000000       0.0000000      -3.3907242     -0.17542664E-03
   144.12000      0.89946054E-02  0.89963917E-02   0.0000000       1.3494858       0.0000000       0.0000000      -3.3905993     -0.17539019E-03
   144.12999      0.89936685E-02  0.89954557E-02   0.0000000       1.3494388       0.0000000       0.0000000      -3.3904703     -0.17535378E-03
   144.14000      0.89927325E-02  0.89950291E-02   0.0000000       1.3493921       0.0000000       0.0000000      -3.3903453     -0.17531734E-03
   144.14999      0.89917965E-02  0.89935828E-02   0.0000000       1.3493452       0.0000000       0.0000000      -3.3902161     -0.17528096E-03
   144.16000      0.89908605E-02  0.89926459E-02   0.0000000       1.3492985       0.0000000       0.0000000      -3.3900912     -0.17524457E-03
   144.17000      0.89899255E-02  0.89917108E-02   0.0000000       1.3492516       0.0000000       0.0000000      -3.3899662     -0.17520822E-03
   144.17999      0.89889904E-02  0.89907758E-02   0.0000000       1.3492049       0.0000000       0.0000000      -3.3898416     -0.17517187E-03
   144.19000      0.89880545E-02  0.89900959E-02   0.0000000       1.3491580       0.0000000       0.0000000      -3.3897123     -0.17513552E-03
   144.20000      0.89871204E-02  0.89889066E-02   0.0000000       1.3491112       0.0000000       0.0000000      -3.3895876     -0.17509917E-03
   144.20999      0.89861853E-02  0.89879707E-02   0.0000000       1.3490644       0.0000000       0.0000000      -3.3894627     -0.17506283E-03
   144.22000      0.89852493E-02  0.89870356E-02   0.0000000       1.3490176       0.0000000       0.0000000      -3.3893378     -0.17502649E-03
   144.23000      0.89843161E-02  0.89861015E-02   0.0000000       1.3489709       0.0000000       0.0000000      -3.3892086     -0.17499021E-03
   144.23999      0.89833830E-02  0.89849131E-02   0.0000000       1.3489242       0.0000000       0.0000000      -3.3890836     -0.17495391E-03
   144.25000      0.89824479E-02  0.89842333E-02   0.0000000       1.3488773       0.0000000       0.0000000      -3.3889546     -0.17491760E-03
   144.25999      0.89815129E-02  0.89832991E-02   0.0000000       1.3488305       0.0000000       0.0000000      -3.3888297     -0.17488131E-03
   144.27000      0.89805787E-02  0.89823641E-02   0.0000000       1.3487837       0.0000000       0.0000000      -3.3887007     -0.17484503E-03
   144.28000      0.89796446E-02  0.89814300E-02   0.0000000       1.3487369       0.0000000       0.0000000      -3.3885756     -0.17480875E-03
   144.28999      0.89787114E-02  0.89804968E-02   0.0000000       1.3486903       0.0000000       0.0000000      -3.3884506     -0.17477249E-03
   144.30000      0.89777773E-02  0.89795627E-02   0.0000000       1.3486434       0.0000000       0.0000000      -3.3883259     -0.17473623E-03
   144.31000      0.89768441E-02  0.89786295E-02   0.0000000       1.3485967       0.0000000       0.0000000      -3.3882010     -0.17469998E-03
   144.31999      0.89759128E-02  0.89776972E-02   0.0000000       1.3485500       0.0000000       0.0000000      -3.3880763     -0.17466376E-03
   144.33000      0.89749796E-02  0.89767640E-02   0.0000000       1.3485032       0.0000000       0.0000000      -3.3879471     -0.17462752E-03
   144.34000      0.89740455E-02  0.89758309E-02   0.0000000       1.3484565       0.0000000       0.0000000      -3.3878226     -0.17459127E-03
   144.34999      0.89731133E-02  0.89748977E-02   0.0000000       1.3484098       0.0000000       0.0000000      -3.3876929     -0.17455505E-03
   144.36000      0.89721801E-02  0.89742197E-02   0.0000000       1.3483630       0.0000000       0.0000000      -3.3875680     -0.17451885E-03
   144.37000      0.89712478E-02  0.89730332E-02   0.0000000       1.3483163       0.0000000       0.0000000      -3.3874433     -0.17448266E-03
   144.37999      0.89703174E-02  0.89721018E-02   0.0000000       1.3482697       0.0000000       0.0000000      -3.3873184     -0.17444651E-03
   144.39000      0.89693852E-02  0.89711696E-02   0.0000000       1.3482231       0.0000000       0.0000000      -3.3871937     -0.17441034E-03
   144.39999      0.89684529E-02  0.89702373E-02   0.0000000       1.3481764       0.0000000       0.0000000      -3.3870687     -0.17437417E-03
   144.41000      0.89675207E-02  0.89687956E-02   0.0000000       1.3481296       0.0000000       0.0000000      -3.3869395     -0.17433801E-03
   144.42000      0.89665893E-02  0.89686289E-02   0.0000000       1.3480829       0.0000000       0.0000000      -3.3868146     -0.17430185E-03
   144.42999      0.89656580E-02  0.89679528E-02   0.0000000       1.3480361       0.0000000       0.0000000      -3.3866897     -0.17426572E-03
   144.44000      0.89647267E-02  0.89662559E-02   0.0000000       1.3479894       0.0000000       0.0000000      -3.3865650     -0.17422956E-03
   144.45000      0.89637963E-02  0.89655798E-02   0.0000000       1.3479428       0.0000000       0.0000000      -3.3864357     -0.17419347E-03
   144.45999      0.89628659E-02  0.89646494E-02   0.0000000       1.3478961       0.0000000       0.0000000      -3.3863111     -0.17415739E-03
   144.47000      0.89619346E-02  0.89637181E-02   0.0000000       1.3478494       0.0000000       0.0000000      -3.3861861     -0.17412131E-03
   144.48000      0.89610042E-02  0.89627886E-02   0.0000000       1.3478028       0.0000000       0.0000000      -3.3860610     -0.17408522E-03
   144.48999      0.89600729E-02  0.89618573E-02   0.0000000       1.3477560       0.0000000       0.0000000      -3.3859320     -0.17404913E-03
   144.50000      0.89591425E-02  0.89609269E-02   0.0000000       1.3477094       0.0000000       0.0000000      -3.3858070     -0.17401304E-03
   144.50999      0.89582130E-02  0.89599965E-02   0.0000000       1.3476628       0.0000000       0.0000000      -3.3856823     -0.17397701E-03
   144.52000      0.89572826E-02  0.89585576E-02   0.0000000       1.3476161       0.0000000       0.0000000      -3.3855574     -0.17394095E-03
   144.53000      0.89563532E-02  0.89589022E-02   0.0000000       1.3475695       0.0000000       0.0000000      -3.3854327     -0.17390495E-03
   144.53999      0.89554237E-02  0.89572081E-02   0.0000000       1.3475230       0.0000000       0.0000000      -3.3853078     -0.17386892E-03
   144.55000      0.89544943E-02  0.89562787E-02   0.0000000       1.3474764       0.0000000       0.0000000      -3.3851783     -0.17383289E-03
   144.56000      0.89535648E-02  0.89553483E-02   0.0000000       1.3474296       0.0000000       0.0000000      -3.3850536     -0.17379689E-03
   144.56999      0.89526363E-02  0.89544198E-02   0.0000000       1.3473830       0.0000000       0.0000000      -3.3849287     -0.17376090E-03
   144.58000      0.89517068E-02  0.89534903E-02   0.0000000       1.3473364       0.0000000       0.0000000      -3.3848040     -0.17372488E-03
