#       RADIUS         OMEGA_H            NU_H         SIGMA_D          VC_TOT            VC_B            NU_B      PSIMAJ_TOT           PSI''
#
   110.89999      0.13296636E-01  0.13300718E-01   0.0000000       1.5353971       0.0000000       0.0000000      -3.9354668     -0.37501019E-03
   110.91000      0.13294866E-01  0.13299529E-01   0.0000000       1.5353310       0.0000000       0.0000000      -3.9352515     -0.37491659E-03
   110.92000      0.13293097E-01  0.13297761E-01   0.0000000       1.5352648       0.0000000       0.0000000      -3.9350405     -0.37482294E-03
   110.93000      0.13291327E-01  0.13295407E-01   0.0000000       1.5351986       0.0000000       0.0000000      -3.9348295     -0.37472934E-03
   110.93999      0.13289560E-01  0.13293640E-01   0.0000000       1.5351323       0.0000000       0.0000000      -3.9346185     -0.37463574E-03
   110.95000      0.13287791E-01  0.13292455E-01   0.0000000       1.5350661       0.0000000       0.0000000      -3.9344029     -0.37454226E-03
   110.96000      0.13286022E-01  0.13290687E-01   0.0000000       1.5350000       0.0000000       0.0000000      -3.9341922     -0.37444878E-03
   110.97000      0.13284256E-01  0.13288336E-01   0.0000000       1.5349339       0.0000000       0.0000000      -3.9339767     -0.37435535E-03
   110.98000      0.13282489E-01  0.13286570E-01   0.0000000       1.5348678       0.0000000       0.0000000      -3.9337656     -0.37426193E-03
   110.99000      0.13280721E-01  0.13285385E-01   0.0000000       1.5348015       0.0000000       0.0000000      -3.9335549     -0.37416766E-03
   111.00000      0.13278955E-01  0.13283617E-01   0.0000000       1.5347353       0.0000000       0.0000000      -3.9333436     -0.37407340E-03
   111.00999      0.13277189E-01  0.13281269E-01   0.0000000       1.5346692       0.0000000       0.0000000      -3.9331326     -0.37397884E-03
   111.02000      0.13275424E-01  0.13280085E-01   0.0000000       1.5346031       0.0000000       0.0000000      -3.9329174     -0.37388425E-03
   111.03000      0.13273659E-01  0.13278320E-01   0.0000000       1.5345370       0.0000000       0.0000000      -3.9327064     -0.37378975E-03
   111.04000      0.13271893E-01  0.13276555E-01   0.0000000       1.5344708       0.0000000       0.0000000      -3.9324951     -0.37369519E-03
   111.05000      0.13270129E-01  0.13273626E-01   0.0000000       1.5344046       0.0000000       0.0000000      -3.9322801     -0.37360075E-03
   111.06000      0.13268366E-01  0.13273609E-01   0.0000000       1.5343385       0.0000000       0.0000000      -3.9320691     -0.37350631E-03
   111.07000      0.13266603E-01  0.13271263E-01   0.0000000       1.5342724       0.0000000       0.0000000      -3.9318578     -0.37341201E-03
   111.07999      0.13264840E-01  0.13269500E-01   0.0000000       1.5342063       0.0000000       0.0000000      -3.9316471     -0.37331769E-03
   111.09000      0.13263076E-01  0.13267153E-01   0.0000000       1.5341403       0.0000000       0.0000000      -3.9314358     -0.37322333E-03
   111.10000      0.13261313E-01  0.13265973E-01   0.0000000       1.5340742       0.0000000       0.0000000      -3.9312205     -0.37312892E-03
   111.11000      0.13259551E-01  0.13264211E-01   0.0000000       1.5340083       0.0000000       0.0000000      -3.9310095     -0.37303462E-03
   111.12000      0.13257789E-01  0.13262449E-01   0.0000000       1.5339421       0.0000000       0.0000000      -3.9307985     -0.37294041E-03
   111.13000      0.13256028E-01  0.13260105E-01   0.0000000       1.5338761       0.0000000       0.0000000      -3.9305875     -0.37284623E-03
   111.14000      0.13254265E-01  0.13258925E-01   0.0000000       1.5338099       0.0000000       0.0000000      -3.9303765     -0.37275199E-03
   111.14999      0.13252505E-01  0.13257165E-01   0.0000000       1.5337440       0.0000000       0.0000000      -3.9301612     -0.37265787E-03
   111.16000      0.13250745E-01  0.13254821E-01   0.0000000       1.5336779       0.0000000       0.0000000      -3.9299543     -0.37256372E-03
   111.17000      0.13248984E-01  0.13253642E-01   0.0000000       1.5336118       0.0000000       0.0000000      -3.9297392     -0.37246966E-03
   111.18000      0.13247225E-01  0.13251884E-01   0.0000000       1.5335459       0.0000000       0.0000000      -3.9295280     -0.37237554E-03
   111.18999      0.13245466E-01  0.13250124E-01   0.0000000       1.5334798       0.0000000       0.0000000      -3.9293170     -0.37228150E-03
   111.20000      0.13243707E-01  0.13247782E-01   0.0000000       1.5334138       0.0000000       0.0000000      -3.9291062     -0.37218750E-03
   111.21000      0.13241949E-01  0.13246606E-01   0.0000000       1.5333478       0.0000000       0.0000000      -3.9288950     -0.37209352E-03
   111.22000      0.13240189E-01  0.13244847E-01   0.0000000       1.5332818       0.0000000       0.0000000      -3.9286840     -0.37199960E-03
   111.23000      0.13238433E-01  0.13242507E-01   0.0000000       1.5332158       0.0000000       0.0000000      -3.9284730     -0.37190571E-03
   111.24000      0.13236675E-01  0.13240751E-01   0.0000000       1.5331497       0.0000000       0.0000000      -3.9282577     -0.37181182E-03
   111.25000      0.13234920E-01  0.13239576E-01   0.0000000       1.5330839       0.0000000       0.0000000      -3.9280512     -0.37171799E-03
   111.25999      0.13233162E-01  0.13237819E-01   0.0000000       1.5330179       0.0000000       0.0000000      -3.9278357     -0.37162419E-03
   111.27000      0.13231408E-01  0.13235482E-01   0.0000000       1.5329518       0.0000000       0.0000000      -3.9276290     -0.37153036E-03
   111.28000      0.13229650E-01  0.13234306E-01   0.0000000       1.5328859       0.0000000       0.0000000      -3.9274137     -0.37143653E-03
   111.29000      0.13227895E-01  0.13232551E-01   0.0000000       1.5328201       0.0000000       0.0000000      -3.9272070     -0.37134285E-03
   111.30000      0.13226140E-01  0.13230797E-01   0.0000000       1.5327541       0.0000000       0.0000000      -3.9269915     -0.37124913E-03
   111.31000      0.13224385E-01  0.13228457E-01   0.0000000       1.5326883       0.0000000       0.0000000      -3.9267850     -0.37115547E-03
   111.32000      0.13222631E-01  0.13226705E-01   0.0000000       1.5326222       0.0000000       0.0000000      -3.9265697     -0.37106179E-03
   111.32999      0.13220877E-01  0.13225533E-01   0.0000000       1.5325563       0.0000000       0.0000000      -3.9263628     -0.37096819E-03
   111.34000      0.13219124E-01  0.13223196E-01   0.0000000       1.5324904       0.0000000       0.0000000      -3.9261477     -0.37087462E-03
   111.35000      0.13217369E-01  0.13221442E-01   0.0000000       1.5324244       0.0000000       0.0000000      -3.9259408     -0.37078108E-03
   111.36000      0.13215616E-01  0.13220270E-01   0.0000000       1.5323585       0.0000000       0.0000000      -3.9257255     -0.37068748E-03
   111.37000      0.13213865E-01  0.13218519E-01   0.0000000       1.5322926       0.0000000       0.0000000      -3.9255185     -0.37059403E-03
   111.38000      0.13212112E-01  0.13216184E-01   0.0000000       1.5322267       0.0000000       0.0000000      -3.9253035     -0.37050055E-03
   111.39000      0.13210361E-01  0.13214433E-01   0.0000000       1.5321609       0.0000000       0.0000000      -3.9250968     -0.37040713E-03
   111.39999      0.13208609E-01  0.13213263E-01   0.0000000       1.5320950       0.0000000       0.0000000      -3.9248857     -0.37031365E-03
   111.41000      0.13206858E-01  0.13212093E-01   0.0000000       1.5320293       0.0000000       0.0000000      -3.9246747     -0.37022031E-03
   111.42000      0.13205107E-01  0.13209179E-01   0.0000000       1.5319633       0.0000000       0.0000000      -3.9244635     -0.37012695E-03
   111.43000      0.13203358E-01  0.13207428E-01   0.0000000       1.5318977       0.0000000       0.0000000      -3.9242527     -0.37003367E-03
   111.43999      0.13201608E-01  0.13206260E-01   0.0000000       1.5318316       0.0000000       0.0000000      -3.9240417     -0.36994039E-03
   111.45000      0.13199859E-01  0.13204512E-01   0.0000000       1.5317658       0.0000000       0.0000000      -3.9238307     -0.36984714E-03
   111.46000      0.13198109E-01  0.13202181E-01   0.0000000       1.5316999       0.0000000       0.0000000      -3.9236197     -0.36975392E-03
   111.47000      0.13196360E-01  0.13200430E-01   0.0000000       1.5316343       0.0000000       0.0000000      -3.9234085     -0.36966082E-03
   111.48000      0.13194612E-01  0.13199264E-01   0.0000000       1.5315684       0.0000000       0.0000000      -3.9232020     -0.36956769E-03
   111.49000      0.13192864E-01  0.13196935E-01   0.0000000       1.5315026       0.0000000       0.0000000      -3.9229908     -0.36947450E-03
   111.50000      0.13191115E-01  0.13195185E-01   0.0000000       1.5314368       0.0000000       0.0000000      -3.9227798     -0.36938128E-03
   111.50999      0.13189370E-01  0.13194021E-01   0.0000000       1.5313710       0.0000000       0.0000000      -3.9225690     -0.36928826E-03
   111.52000      0.13187622E-01  0.13192273E-01   0.0000000       1.5313053       0.0000000       0.0000000      -3.9223578     -0.36919522E-03
   111.53000      0.13185875E-01  0.13189944E-01   0.0000000       1.5312395       0.0000000       0.0000000      -3.9221511     -0.36910211E-03
   111.54000      0.13184128E-01  0.13188198E-01   0.0000000       1.5311737       0.0000000       0.0000000      -3.9219401     -0.36900904E-03
   111.55000      0.13182383E-01  0.13187032E-01   0.0000000       1.5311080       0.0000000       0.0000000      -3.9217291     -0.36891608E-03
   111.56000      0.13180638E-01  0.13185287E-01   0.0000000       1.5310422       0.0000000       0.0000000      -3.9215181     -0.36882309E-03
   111.57000      0.13178893E-01  0.13182962E-01   0.0000000       1.5309765       0.0000000       0.0000000      -3.9213114     -0.36873014E-03
   111.57999      0.13177149E-01  0.13181217E-01   0.0000000       1.5309107       0.0000000       0.0000000      -3.9211004     -0.36863718E-03
   111.59000      0.13175404E-01  0.13180053E-01   0.0000000       1.5308450       0.0000000       0.0000000      -3.9208894     -0.36854431E-03
   111.60000      0.13173659E-01  0.13178308E-01   0.0000000       1.5307794       0.0000000       0.0000000      -3.9206784     -0.36845144E-03
   111.61000      0.13171916E-01  0.13175983E-01   0.0000000       1.5307137       0.0000000       0.0000000      -3.9204714     -0.36835857E-03
   111.62000      0.13170174E-01  0.13174242E-01   0.0000000       1.5306480       0.0000000       0.0000000      -3.9202609     -0.36826576E-03
   111.63000      0.13168431E-01  0.13173080E-01   0.0000000       1.5305822       0.0000000       0.0000000      -3.9200497     -0.36817300E-03
   111.64000      0.13166687E-01  0.13171336E-01   0.0000000       1.5305164       0.0000000       0.0000000      -3.9198384     -0.36808025E-03
   111.64999      0.13164947E-01  0.13169015E-01   0.0000000       1.5304507       0.0000000       0.0000000      -3.9196277     -0.36798755E-03
   111.66000      0.13163204E-01  0.13167271E-01   0.0000000       1.5303850       0.0000000       0.0000000      -3.9194207     -0.36789486E-03
   111.67000      0.13161463E-01  0.13166111E-01   0.0000000       1.5303195       0.0000000       0.0000000      -3.9192100     -0.36780216E-03
   111.68000      0.13159721E-01  0.13163787E-01   0.0000000       1.5302536       0.0000000       0.0000000      -3.9189987     -0.36770949E-03
   111.68999      0.13157981E-01  0.13162629E-01   0.0000000       1.5301880       0.0000000       0.0000000      -3.9187920     -0.36761697E-03
   111.70000      0.13156241E-01  0.13160887E-01   0.0000000       1.5301224       0.0000000       0.0000000      -3.9185812     -0.36752442E-03
   111.71000      0.13154501E-01  0.13159147E-01   0.0000000       1.5300567       0.0000000       0.0000000      -3.9183700     -0.36743184E-03
   111.72000      0.13152760E-01  0.13156827E-01   0.0000000       1.5299910       0.0000000       0.0000000      -3.9181631     -0.36733926E-03
   111.73000      0.13151023E-01  0.13155089E-01   0.0000000       1.5299255       0.0000000       0.0000000      -3.9179523     -0.36724689E-03
   111.74000      0.13149283E-01  0.13153348E-01   0.0000000       1.5298599       0.0000000       0.0000000      -3.9177413     -0.36715451E-03
   111.75000      0.13147545E-01  0.13152773E-01   0.0000000       1.5297943       0.0000000       0.0000000      -3.9175303     -0.36706211E-03
   111.75999      0.13145808E-01  0.13149873E-01   0.0000000       1.5297287       0.0000000       0.0000000      -3.9173236     -0.36696970E-03
   111.77000      0.13144068E-01  0.13148715E-01   0.0000000       1.5296631       0.0000000       0.0000000      -3.9171126     -0.36687733E-03
   111.78000      0.13142331E-01  0.13146976E-01   0.0000000       1.5295974       0.0000000       0.0000000      -3.9169059     -0.36678489E-03
   111.79000      0.13140596E-01  0.13145241E-01   0.0000000       1.5295320       0.0000000       0.0000000      -3.9166949     -0.36669261E-03
   111.80000      0.13138859E-01  0.13142922E-01   0.0000000       1.5294663       0.0000000       0.0000000      -3.9164836     -0.36660032E-03
   111.81000      0.13137122E-01  0.13141186E-01   0.0000000       1.5294007       0.0000000       0.0000000      -3.9162772     -0.36650806E-03
   111.82000      0.13135388E-01  0.13140032E-01   0.0000000       1.5293351       0.0000000       0.0000000      -3.9160705     -0.36641583E-03
   111.82999      0.13133653E-01  0.13138297E-01   0.0000000       1.5292696       0.0000000       0.0000000      -3.9158592     -0.36632366E-03
   111.84000      0.13131917E-01  0.13135982E-01   0.0000000       1.5292040       0.0000000       0.0000000      -3.9156485     -0.36623148E-03
   111.85000      0.13130181E-01  0.13134245E-01   0.0000000       1.5291384       0.0000000       0.0000000      -3.9154415     -0.36613934E-03
   111.86000      0.13128446E-01  0.13133090E-01   0.0000000       1.5290729       0.0000000       0.0000000      -3.9152308     -0.36604720E-03
   111.87000      0.13126713E-01  0.13130777E-01   0.0000000       1.5290073       0.0000000       0.0000000      -3.9150198     -0.36595523E-03
   111.88000      0.13124980E-01  0.13129043E-01   0.0000000       1.5289419       0.0000000       0.0000000      -3.9148128     -0.36586323E-03
   111.89000      0.13123248E-01  0.13127310E-01   0.0000000       1.5288764       0.0000000       0.0000000      -3.9146063     -0.36577118E-03
   111.89999      0.13121515E-01  0.13126157E-01   0.0000000       1.5288109       0.0000000       0.0000000      -3.9143951     -0.36567912E-03
   111.91000      0.13119782E-01  0.13123844E-01   0.0000000       1.5287454       0.0000000       0.0000000      -3.9141841     -0.36558724E-03
   111.92000      0.13118049E-01  0.13122112E-01   0.0000000       1.5286798       0.0000000       0.0000000      -3.9139776     -0.36549536E-03
   111.93000      0.13116317E-01  0.13120379E-01   0.0000000       1.5286144       0.0000000       0.0000000      -3.9137709     -0.36540342E-03
   111.93999      0.13114586E-01  0.13119227E-01   0.0000000       1.5285488       0.0000000       0.0000000      -3.9135599     -0.36531151E-03
   111.95000      0.13112855E-01  0.13116917E-01   0.0000000       1.5284834       0.0000000       0.0000000      -3.9133530     -0.36521966E-03
   111.96000      0.13111124E-01  0.13115185E-01   0.0000000       1.5284178       0.0000000       0.0000000      -3.9131420     -0.36512784E-03
   111.97000      0.13109393E-01  0.13114614E-01   0.0000000       1.5283524       0.0000000       0.0000000      -3.9129353     -0.36503607E-03
   111.98000      0.13107665E-01  0.13111725E-01   0.0000000       1.5282868       0.0000000       0.0000000      -3.9127285     -0.36494434E-03
   111.99000      0.13105934E-01  0.13109996E-01   0.0000000       1.5282214       0.0000000       0.0000000      -3.9125178     -0.36485260E-03
   112.00000      0.13104203E-01  0.13108844E-01   0.0000000       1.5281559       0.0000000       0.0000000      -3.9123065     -0.36476087E-03
   112.00999      0.13102476E-01  0.13107117E-01   0.0000000       1.5280905       0.0000000       0.0000000      -3.9120998     -0.36466925E-03
   112.02000      0.13100749E-01  0.13105389E-01   0.0000000       1.5280252       0.0000000       0.0000000      -3.9118931     -0.36457763E-03
   112.03000      0.13099020E-01  0.13103081E-01   0.0000000       1.5279596       0.0000000       0.0000000      -3.9116821     -0.36448598E-03
   112.04000      0.13097292E-01  0.13101352E-01   0.0000000       1.5278941       0.0000000       0.0000000      -3.9114754     -0.36439428E-03
   112.05000      0.13095565E-01  0.13100205E-01   0.0000000       1.5278288       0.0000000       0.0000000      -3.9112687     -0.36430280E-03
   112.06000      0.13093838E-01  0.13097898E-01   0.0000000       1.5277634       0.0000000       0.0000000      -3.9110575     -0.36421130E-03
   112.07000      0.13092113E-01  0.13096171E-01   0.0000000       1.5276979       0.0000000       0.0000000      -3.9108510     -0.36412000E-03
   112.07999      0.13090387E-01  0.13094447E-01   0.0000000       1.5276327       0.0000000       0.0000000      -3.9106443     -0.36402870E-03
   112.09000      0.13088660E-01  0.13093298E-01   0.0000000       1.5275673       0.0000000       0.0000000      -3.9104333     -0.36393732E-03
   112.10000      0.13086933E-01  0.13090992E-01   0.0000000       1.5275018       0.0000000       0.0000000      -3.9102266     -0.36384593E-03
   112.11000      0.13085210E-01  0.13089268E-01   0.0000000       1.5274365       0.0000000       0.0000000      -3.9100199     -0.36375472E-03
   112.12000      0.13083484E-01  0.13087542E-01   0.0000000       1.5273712       0.0000000       0.0000000      -3.9098089     -0.36366351E-03
   112.13000      0.13081759E-01  0.13086397E-01   0.0000000       1.5273057       0.0000000       0.0000000      -3.9096022     -0.36357236E-03
   112.14000      0.13080034E-01  0.13084092E-01   0.0000000       1.5272403       0.0000000       0.0000000      -3.9093952     -0.36348114E-03
   112.14999      0.13078312E-01  0.13082369E-01   0.0000000       1.5271749       0.0000000       0.0000000      -3.9091845     -0.36339002E-03
   112.16000      0.13076588E-01  0.13080644E-01   0.0000000       1.5271097       0.0000000       0.0000000      -3.9089775     -0.36329890E-03
   112.17000      0.13074865E-01  0.13079502E-01   0.0000000       1.5270444       0.0000000       0.0000000      -3.9087708     -0.36320783E-03
   112.18000      0.13073143E-01  0.13076619E-01   0.0000000       1.5269790       0.0000000       0.0000000      -3.9085600     -0.36311679E-03
   112.18999      0.13071420E-01  0.13075477E-01   0.0000000       1.5269138       0.0000000       0.0000000      -3.9083531     -0.36302573E-03
   112.20000      0.13069699E-01  0.13073756E-01   0.0000000       1.5268484       0.0000000       0.0000000      -3.9081466     -0.36293472E-03
   112.21000      0.13067977E-01  0.13072033E-01   0.0000000       1.5267832       0.0000000       0.0000000      -3.9079399     -0.36284377E-03
   112.22000      0.13066255E-01  0.13070310E-01   0.0000000       1.5267178       0.0000000       0.0000000      -3.9077287     -0.36275282E-03
   112.23000      0.13064534E-01  0.13068591E-01   0.0000000       1.5266526       0.0000000       0.0000000      -3.9075222     -0.36266202E-03
   112.24000      0.13062815E-01  0.13067449E-01   0.0000000       1.5265874       0.0000000       0.0000000      -3.9073153     -0.36257115E-03
   112.25000      0.13061095E-01  0.13065730E-01   0.0000000       1.5265220       0.0000000       0.0000000      -3.9071088     -0.36248029E-03
   112.25999      0.13059376E-01  0.13063432E-01   0.0000000       1.5264568       0.0000000       0.0000000      -3.9068975     -0.36238946E-03
   112.27000      0.13057657E-01  0.13061712E-01   0.0000000       1.5263915       0.0000000       0.0000000      -3.9066908     -0.36229863E-03
   112.28000      0.13055936E-01  0.13060572E-01   0.0000000       1.5263261       0.0000000       0.0000000      -3.9064844     -0.36220782E-03
   112.29000      0.13054219E-01  0.13058852E-01   0.0000000       1.5262610       0.0000000       0.0000000      -3.9062774     -0.36211716E-03
   112.30000      0.13052501E-01  0.13057134E-01   0.0000000       1.5261956       0.0000000       0.0000000      -3.9060709     -0.36202648E-03
   112.31000      0.13050783E-01  0.13054837E-01   0.0000000       1.5261306       0.0000000       0.0000000      -3.9058642     -0.36193579E-03
   112.32000      0.13049063E-01  0.13053698E-01   0.0000000       1.5260653       0.0000000       0.0000000      -3.9056573     -0.36184507E-03
   112.32999      0.13047348E-01  0.13051402E-01   0.0000000       1.5260000       0.0000000       0.0000000      -3.9054508     -0.36175444E-03
   112.34000      0.13045631E-01  0.13049685E-01   0.0000000       1.5259349       0.0000000       0.0000000      -3.9052396     -0.36166384E-03
   112.35000      0.13043914E-01  0.13047968E-01   0.0000000       1.5258697       0.0000000       0.0000000      -3.9050331     -0.36157330E-03
   112.36000      0.13042197E-01  0.13046830E-01   0.0000000       1.5258044       0.0000000       0.0000000      -3.9048262     -0.36148282E-03
   112.37000      0.13040481E-01  0.13044535E-01   0.0000000       1.5257393       0.0000000       0.0000000      -3.9046195     -0.36139233E-03
   112.38000      0.13038767E-01  0.13042820E-01   0.0000000       1.5256742       0.0000000       0.0000000      -3.9044130     -0.36130188E-03
   112.39000      0.13037052E-01  0.13041105E-01   0.0000000       1.5256090       0.0000000       0.0000000      -3.9042060     -0.36121142E-03
   112.39999      0.13035337E-01  0.13039970E-01   0.0000000       1.5255437       0.0000000       0.0000000      -3.9039996     -0.36112097E-03
   112.41000      0.13033623E-01  0.13037675E-01   0.0000000       1.5254786       0.0000000       0.0000000      -3.9037883     -0.36103057E-03
   112.42000      0.13031909E-01  0.13035962E-01   0.0000000       1.5254135       0.0000000       0.0000000      -3.9035816     -0.36094015E-03
   112.43000      0.13030195E-01  0.13034247E-01   0.0000000       1.5253483       0.0000000       0.0000000      -3.9033751     -0.36084984E-03
   112.43999      0.13028483E-01  0.13033113E-01   0.0000000       1.5252831       0.0000000       0.0000000      -3.9031682     -0.36075950E-03
   112.45000      0.13026770E-01  0.13030823E-01   0.0000000       1.5252180       0.0000000       0.0000000      -3.9029617     -0.36066922E-03
   112.46000      0.13025058E-01  0.13029110E-01   0.0000000       1.5251529       0.0000000       0.0000000      -3.9027548     -0.36057891E-03
   112.47000      0.13023346E-01  0.13027398E-01   0.0000000       1.5250878       0.0000000       0.0000000      -3.9025481     -0.36048878E-03
   112.48000      0.13021635E-01  0.13026264E-01   0.0000000       1.5250226       0.0000000       0.0000000      -3.9023416     -0.36039858E-03
   112.49000      0.13019923E-01  0.13023975E-01   0.0000000       1.5249575       0.0000000       0.0000000      -3.9021347     -0.36030839E-03
   112.50000      0.13018210E-01  0.13022262E-01   0.0000000       1.5248923       0.0000000       0.0000000      -3.9019282     -0.36021823E-03
   112.50999      0.13016501E-01  0.13020551E-01   0.0000000       1.5248272       0.0000000       0.0000000      -3.9017212     -0.36012812E-03
   112.52000      0.13014789E-01  0.13019418E-01   0.0000000       1.5247622       0.0000000       0.0000000      -3.9015145     -0.36003807E-03
   112.53000      0.13013079E-01  0.13017130E-01   0.0000000       1.5246972       0.0000000       0.0000000      -3.9013081     -0.35994800E-03
   112.54000      0.13011370E-01  0.13015420E-01   0.0000000       1.5246321       0.0000000       0.0000000      -3.9011011     -0.35985792E-03
   112.55000      0.13009660E-01  0.13013710E-01   0.0000000       1.5245669       0.0000000       0.0000000      -3.9008946     -0.35976802E-03
   112.56000      0.13007953E-01  0.13012582E-01   0.0000000       1.5245018       0.0000000       0.0000000      -3.9006877     -0.35967800E-03
   112.57000      0.13006244E-01  0.13010872E-01   0.0000000       1.5244368       0.0000000       0.0000000      -3.9004810     -0.35958816E-03
   112.57999      0.13004537E-01  0.13008586E-01   0.0000000       1.5243717       0.0000000       0.0000000      -3.9002745     -0.35949823E-03
   112.59000      0.13002828E-01  0.13006876E-01   0.0000000       1.5243067       0.0000000       0.0000000      -3.9000719     -0.35940832E-03
   112.60000      0.13001121E-01  0.13005748E-01   0.0000000       1.5242416       0.0000000       0.0000000      -3.8998654     -0.35931848E-03
   112.61000      0.12999414E-01  0.13003463E-01   0.0000000       1.5241766       0.0000000       0.0000000      -3.8996584     -0.35922878E-03
   112.62000      0.12997707E-01  0.13001756E-01   0.0000000       1.5241115       0.0000000       0.0000000      -3.8994517     -0.35913911E-03
   112.63000      0.12996002E-01  0.13000051E-01   0.0000000       1.5240465       0.0000000       0.0000000      -3.8992453     -0.35904947E-03
   112.64000      0.12994295E-01  0.12998922E-01   0.0000000       1.5239815       0.0000000       0.0000000      -3.8990383     -0.35895983E-03
   112.64999      0.12992590E-01  0.12996639E-01   0.0000000       1.5239164       0.0000000       0.0000000      -3.8988318     -0.35887025E-03
   112.66000      0.12990885E-01  0.12994934E-01   0.0000000       1.5238515       0.0000000       0.0000000      -3.8986249     -0.35878073E-03
   112.67000      0.12989179E-01  0.12993228E-01   0.0000000       1.5237865       0.0000000       0.0000000      -3.8984227     -0.35869112E-03
   112.68000      0.12987474E-01  0.12992100E-01   0.0000000       1.5237216       0.0000000       0.0000000      -3.8982160     -0.35860157E-03
   112.68999      0.12985772E-01  0.12989819E-01   0.0000000       1.5236565       0.0000000       0.0000000      -3.8980091     -0.35851213E-03
   112.70000      0.12984066E-01  0.12988114E-01   0.0000000       1.5235915       0.0000000       0.0000000      -3.8978026     -0.35842272E-03
   112.71000      0.12982362E-01  0.12986988E-01   0.0000000       1.5235265       0.0000000       0.0000000      -3.8975959     -0.35833329E-03
   112.72000      0.12980659E-01  0.12984704E-01   0.0000000       1.5234616       0.0000000       0.0000000      -3.8973892     -0.35824385E-03
   112.73000      0.12978958E-01  0.12983005E-01   0.0000000       1.5233966       0.0000000       0.0000000      -3.8971868     -0.35815447E-03
   112.74000      0.12977256E-01  0.12981302E-01   0.0000000       1.5233318       0.0000000       0.0000000      -3.8969796     -0.35806510E-03
   112.75000      0.12975553E-01  0.12979600E-01   0.0000000       1.5232668       0.0000000       0.0000000      -3.8967733     -0.35797578E-03
   112.75999      0.12973852E-01  0.12977897E-01   0.0000000       1.5232017       0.0000000       0.0000000      -3.8965664     -0.35788651E-03
   112.77000      0.12972151E-01  0.12976775E-01   0.0000000       1.5231369       0.0000000       0.0000000      -3.8963640     -0.35779719E-03
   112.78000      0.12970449E-01  0.12974495E-01   0.0000000       1.5230719       0.0000000       0.0000000      -3.8961575     -0.35770790E-03
   112.79000      0.12968749E-01  0.12972794E-01   0.0000000       1.5230070       0.0000000       0.0000000      -3.8959508     -0.35761879E-03
   112.80000      0.12967048E-01  0.12971671E-01   0.0000000       1.5229422       0.0000000       0.0000000      -3.8957441     -0.35752964E-03
   112.81000      0.12965348E-01  0.12969393E-01   0.0000000       1.5228773       0.0000000       0.0000000      -3.8955414     -0.35744044E-03
   112.82000      0.12963648E-01  0.12967693E-01   0.0000000       1.5228122       0.0000000       0.0000000      -3.8953350     -0.35735127E-03
   112.82999      0.12961950E-01  0.12966572E-01   0.0000000       1.5227473       0.0000000       0.0000000      -3.8951323     -0.35726215E-03
   112.84000      0.12960250E-01  0.12964295E-01   0.0000000       1.5226825       0.0000000       0.0000000      -3.8949258     -0.35717306E-03
   112.85000      0.12958552E-01  0.12962596E-01   0.0000000       1.5226177       0.0000000       0.0000000      -3.8947191     -0.35708406E-03
   112.86000      0.12956854E-01  0.12960899E-01   0.0000000       1.5225528       0.0000000       0.0000000      -3.8945122     -0.35699512E-03
   112.87000      0.12955157E-01  0.12959779E-01   0.0000000       1.5224880       0.0000000       0.0000000      -3.8943100     -0.35690612E-03
   112.88000      0.12953459E-01  0.12957503E-01   0.0000000       1.5224231       0.0000000       0.0000000      -3.8941033     -0.35681712E-03
   112.89000      0.12951762E-01  0.12955806E-01   0.0000000       1.5223583       0.0000000       0.0000000      -3.8939009     -0.35672821E-03
   112.89999      0.12950066E-01  0.12954110E-01   0.0000000       1.5222936       0.0000000       0.0000000      -3.8936942     -0.35663930E-03
   112.91000      0.12948370E-01  0.12952990E-01   0.0000000       1.5222286       0.0000000       0.0000000      -3.8934875     -0.35655044E-03
   112.92000      0.12946674E-01  0.12950717E-01   0.0000000       1.5221637       0.0000000       0.0000000      -3.8932807     -0.35646162E-03
   112.93000      0.12944977E-01  0.12949597E-01   0.0000000       1.5220990       0.0000000       0.0000000      -3.8930783     -0.35637285E-03
   112.93999      0.12943283E-01  0.12947326E-01   0.0000000       1.5220342       0.0000000       0.0000000      -3.8928716     -0.35628406E-03
   112.95000      0.12941588E-01  0.12946207E-01   0.0000000       1.5219693       0.0000000       0.0000000      -3.8926692     -0.35619529E-03
   112.96000      0.12939892E-01  0.12943935E-01   0.0000000       1.5219045       0.0000000       0.0000000      -3.8924625     -0.35610650E-03
   112.97000      0.12938199E-01  0.12942242E-01   0.0000000       1.5218397       0.0000000       0.0000000      -3.8922558     -0.35601793E-03
   112.98000      0.12936505E-01  0.12940547E-01   0.0000000       1.5217750       0.0000000       0.0000000      -3.8920493     -0.35592928E-03
   112.99000      0.12934811E-01  0.12939431E-01   0.0000000       1.5217103       0.0000000       0.0000000      -3.8918467     -0.35584063E-03
   113.00000      0.12933118E-01  0.12937159E-01   0.0000000       1.5216455       0.0000000       0.0000000      -3.8916399     -0.35575198E-03
   113.00999      0.12931427E-01  0.12934891E-01   0.0000000       1.5215808       0.0000000       0.0000000      -3.8914375     -0.35566339E-03
   113.02000      0.12929734E-01  0.12933776E-01   0.0000000       1.5215161       0.0000000       0.0000000      -3.8912308     -0.35557486E-03
   113.03000      0.12928042E-01  0.12932660E-01   0.0000000       1.5214514       0.0000000       0.0000000      -3.8910286     -0.35548632E-03
