   2.5699999      0.81316316      0.27547508       1.1556180      0.34872708      -21.746483     -0.64825004    
   2.5899999      0.80695230      0.26880947       1.1479802      0.38253993      -21.712620     -0.63565755    
   2.6099999      0.80084902      0.26308432       1.1404891      0.32052669      -21.679016     -0.62336218    
   2.6299999      0.79485095      0.25688779       1.1331326      0.35416454      -21.645657     -0.61137468    
   2.6499999      0.78895557      0.24985687       1.1259136      0.32632977      -21.612549     -0.59967136    
   2.6699998      0.78316027      0.24482907       1.1188258      0.30748054      -21.579683     -0.58824885    
   2.6900001      0.77746278      0.23900706       1.1118628      0.31716341      -21.547045     -0.57710648    
   2.7100000      0.77186096      0.23309802       1.1050222      0.25903276      -21.514641     -0.56623387    
   2.7300000      0.76635242      0.22782126       1.0982918      0.29894778      -21.482464     -0.55564320    
   2.7500000      0.76093501      0.22265077       1.0916760      0.26536778      -21.450506     -0.54530966    
   2.7700000      0.75560659      0.21642303       1.0851698      0.28289169      -21.418770     -0.53523064    
   2.7900000      0.75036496      0.21343252       1.0787753      0.27855346      -21.387243     -0.52538651    
   2.8099999      0.74520850      0.20747359       1.0724909      0.25513676      -21.355932     -0.51577020    
   2.8299999      0.74013513      0.20300736       1.0663112      0.27088737      -21.324821     -0.50638038    
   2.8499999      0.73514295      0.19822109       1.0602368      0.24024242      -21.293917     -0.49720350    
   2.8699999      0.73023009      0.19411622       1.0542588      0.21474913      -21.263214     -0.48824620    
   2.8899999      0.72539485      0.18939829       1.0483688      0.22041808      -21.232698     -0.47951585    
   2.9099998      0.72063541      0.18554828       1.0425664      0.21786220      -21.202377     -0.47100151    
   2.9299998      0.71595013      0.18063229       1.0368494      0.18844207      -21.172251     -0.46269709    
   2.9500000      0.71133709      0.17635666       1.0312111      0.21133408      -21.142305     -0.45460489    
   2.9700000      0.70679474      0.17347533       1.0256540      0.18114001      -21.112537     -0.44671032    
   2.9900000      0.70232159      0.16776247       1.0201718      0.18884660      -21.082956     -0.43901646    
   3.0100000      0.69791579      0.16577449       1.0147649      0.19357869      -21.053545     -0.43151152    
   3.0300000      0.69357610      0.16066372       1.0094303      0.12045214      -21.024309     -0.42419380    
   3.0500000      0.68930078      0.15716669       1.0041507      0.15074287      -20.995243     -0.41708800    
   3.0699999      0.68508834      0.15391839      0.99892932      0.14829510      -20.966343     -0.41017824    
   3.0899999      0.68093735      0.14894640      0.99376661      0.13673611      -20.937605     -0.40345493    
   3.1099999      0.67684615      0.14704868      0.98865694      0.10048323      -20.909031     -0.39691961    
   3.1299999      0.67281353      0.14173019      0.98359269      0.14261267      -20.880617     -0.39057958    
   3.1499999      0.66883785      0.13986793      0.97858381      0.15965758      -20.852352     -0.38440591    
   3.1699998      0.66491795      0.13564810      0.97363400      0.10478085      -20.824244     -0.37838444    
   3.1899998      0.66105247      0.13383050      0.96873254      0.14631021      -20.796293     -0.37252825    
   3.2100000      0.65724033      0.12989780      0.96388626      0.13874966      -20.768482     -0.36681777    
   3.2300000      0.65348029      0.12731174      0.95909315      0.95334172E-01  -20.740829     -0.36124983    
   3.2500000      0.64977115      0.12439151      0.95434481      0.15136068      -20.713314     -0.35583368    
   3.2700000      0.64611179      0.12167107      0.94964933      0.92263684E-01  -20.685938     -0.35054749    
   3.2900000      0.64250112      0.11937989      0.94499511      0.98281354E-01  -20.658709     -0.34540725    
   3.3099999      0.63893813      0.11607021      0.94038212      0.13330770      -20.631611     -0.34040719    
   3.3299999      0.63542163      0.11371425      0.93581820      0.10430793      -20.604654     -0.33552626    
   3.3499999      0.63195062      0.11124858      0.93129718      0.93195796E-01  -20.577829     -0.33077031    
   3.3699999      0.62852412      0.10916209      0.92681664      0.12998280      -20.551140     -0.32613862    
   3.3899999      0.62514126      0.10656267      0.92238450      0.11285824      -20.524576     -0.32161161    
   3.4099998      0.62180108      0.10474175      0.91799706      0.89137152E-01  -20.498146     -0.31719112    
   3.4299998      0.61850274      0.10210781      0.91364950      0.12872633      -20.471842     -0.31288147    
   3.4499998      0.61524528      0.10016385      0.90934932      0.10674351      -20.445660     -0.30866411    
   3.4700000      0.61202788      0.98620795E-01  0.90509105      0.73592179E-01  -20.419603     -0.30454457    
   3.4900000      0.60884988      0.95757768E-01  0.90086806      0.12741008      -20.393665     -0.30053124    
   3.5100000      0.60571033      0.95023610E-01  0.89668995      0.90007052E-01  -20.367855     -0.29660228    
   3.5300000      0.60260862      0.91882557E-01  0.89254940      0.75826123E-01  -20.342154     -0.29276702    
   3.5500000      0.59954381      0.90875819E-01  0.88844258      0.11273237      -20.316578     -0.28902823    
   3.5699999      0.59651524      0.88209048E-01  0.88437510      0.63330904E-01  -20.291113     -0.28537196    
   3.5899999      0.59352207      0.87365821E-01  0.88033992      0.11853024      -20.265764     -0.28180701    
   3.6099999      0.59056371      0.84469326E-01  0.87634325      0.40117636E-01  -20.240532     -0.27831894    
   3.6299999      0.58763933      0.84377065E-01  0.87237275      0.11349617      -20.215401     -0.27492568    
   3.6499999      0.58474851      0.81384093E-01  0.86844355      0.12548850      -20.190388     -0.27159816    
   3.6699998      0.58189040      0.80931246E-01  0.86455768      0.34543473E-01  -20.165482     -0.26832923    
   3.6899998      0.57906455      0.78583024E-01  0.86069560      0.93071714E-01  -20.140682     -0.26515046    
   3.7099998      0.57627022      0.77699937E-01  0.85686845      0.11709493      -20.115986     -0.26203856    
   3.7300000      0.57350689      0.76027364E-01  0.85308450      0.87420844E-01  -20.091398     -0.25897723    
   3.7500000      0.57077402      0.74561670E-01  0.84933543      0.55574447E-01  -20.066910     -0.25597829    
   3.7700000      0.56807101      0.73655292E-01  0.84561175      0.71155407E-01  -20.042534     -0.25305480    
   3.7900000      0.56539738      0.71593955E-01  0.84191537      0.69288209E-01  -20.018248     -0.25020105    
   3.8099999      0.56275249      0.70915356E-01  0.83824933      0.10677367      -19.994064     -0.24740916    
   3.8299999      0.56013584      0.68534076E-01  0.83462036      0.59728943E-01  -19.969984     -0.24466535    
   3.8499999      0.55754679      0.68902992E-01  0.83101785      0.51277861E-01  -19.945997     -0.24198459    
   3.8699999      0.55498511      0.66232324E-01  0.82743984      0.10262707      -19.922110     -0.23936866    
   3.8899999      0.55245006      0.65817229E-01  0.82389802      0.80914676E-01  -19.898319     -0.23679537    
   3.9099998      0.54994130      0.64783879E-01  0.82039058      0.89592889E-01  -19.874622     -0.23426558    
   3.9299998      0.54745841      0.63073844E-01  0.81691647      0.60499176E-01  -19.851019     -0.23177961    
   3.9499998      0.54500085      0.62900707E-01  0.81346941      0.74318416E-01  -19.827509     -0.22934526    
   3.9700000      0.54256833      0.61266571E-01  0.81004941      0.48745286E-01  -19.804089     -0.22696117    
   3.9900000      0.54016036      0.59954200E-01  0.80665362      0.93078583E-01  -19.780758     -0.22462952    
   4.0099998      0.53777647      0.59696339E-01  0.80329084      0.73659517E-01  -19.757519     -0.22233437    
   4.0299997      0.53541636      0.58423635E-01  0.79995787      0.59920512E-01  -19.734367     -0.22007945    
   4.0499997      0.53307962      0.57084762E-01  0.79665172      0.88990182E-01  -19.711311     -0.21786770    
   4.0699997      0.53076577      0.56560382E-01  0.79337448      0.17747460E-01  -19.688334     -0.21569386    
   4.0899997      0.52847451      0.55526413E-01  0.79011208      0.62643550E-01  -19.665442     -0.21357879    
   4.1100001      0.52620542      0.54737814E-01  0.78687179      0.64531825E-01  -19.642637     -0.21150921    
   4.1300001      0.52395821      0.52830931E-01  0.78365678      0.57152670E-01  -19.619919     -0.20947863    
   4.1500001      0.52173227      0.53121641E-01  0.78046846      0.10740109      -19.597288     -0.20748262    
   4.1700001      0.51952749      0.52077532E-01  0.77731484      0.33592016E-01  -19.574734     -0.20550810    
   4.1900001      0.51734352      0.50598845E-01  0.77417892      0.23769781E-01  -19.552265     -0.20357995    
   4.2100000      0.51517987      0.50405137E-01  0.77105677      0.77859133E-01  -19.529877     -0.20170234    
   4.2300000      0.51303631      0.49082387E-01  0.76796234      0.80536433E-01  -19.507572     -0.19985260    
   4.2500000      0.51091248      0.49202632E-01  0.76489657      0.30043043E-01  -19.485344     -0.19802791    
   4.2700000      0.50880820      0.47364421E-01  0.76184839      0.63042164E-01  -19.463194     -0.19624439    
   4.2900000      0.50672299      0.47442246E-01  0.75882310      0.61111391E-01  -19.441128     -0.19449207    
   4.3099999      0.50465667      0.46286944E-01  0.75582319      0.73386312E-01  -19.419134     -0.19276635    
   4.3299999      0.50260890      0.45465901E-01  0.75284874      0.27111478E-01  -19.397219     -0.19106586    
   4.3499999      0.50057936      0.45435026E-01  0.74988967      0.48842452E-01  -19.375381     -0.18940447    
   4.3699999      0.49856791      0.44144399E-01  0.74695110      0.85078955E-01  -19.353617     -0.18777396    
   4.3899999      0.49657416      0.43526307E-01  0.74404120      0.40889643E-01  -19.331930     -0.18616039    
   4.4099998      0.49459785      0.43265991E-01  0.74115169      0.57134595E-01  -19.310316     -0.18457533    
   4.4299998      0.49263880      0.42243134E-01  0.73828369      0.53331424E-01  -19.288778     -0.18301612    
   4.4499998      0.49069670      0.42126756E-01  0.73543632      0.38888104E-01  -19.267315     -0.18148319    
   4.4699998      0.48877135      0.40483654E-01  0.73260486      0.29832978E-01  -19.245916     -0.17998239    
   4.4899998      0.48686233      0.40913958E-01  0.72979075      0.10195449      -19.224596     -0.17851025    
   4.5099998      0.48496959      0.39941765E-01  0.72700453     -0.19225961E-01  -19.203344     -0.17705089    
   4.5299997      0.48309284      0.39376900E-01  0.72422415      0.62568255E-01  -19.182163     -0.17563543    
   4.5499997      0.48123184      0.38585242E-01  0.72146630      0.10691158      -19.161058     -0.17423859    
   4.5699997      0.47938630      0.38293429E-01  0.71874136      0.33123251E-02  -19.140017     -0.17284459    
   4.5899997      0.47755608      0.38017180E-01  0.71602744      0.45242168E-01  -19.119051     -0.17148411    
   4.6100001      0.47574094      0.36485445E-01  0.71332937      0.54503910E-01  -19.098148     -0.17014952    
   4.6300001      0.47394058      0.37117444E-01  0.71065104      0.31710260E-01  -19.077312     -0.16883412    
   4.6500001      0.47215497      0.36329467E-01  0.70798784      0.45748979E-01  -19.056551     -0.16754426    
   4.6700001      0.47038388      0.35270870E-01  0.70534492      0.89282282E-01  -19.035849     -0.16627152    
   4.6900001      0.46862698      0.35375837E-01  0.70272988      0.15546892E-01  -19.015213     -0.16500443    
   4.7100000      0.46688417      0.34673460E-01  0.70012742      0.37179030E-01  -18.994648     -0.16376404    
   4.7300000      0.46515521      0.33801720E-01  0.69753939      0.52102052E-01  -18.974144     -0.16254689    
   4.7500000      0.46343988      0.34414772E-01  0.69497061      0.43197542E-01  -18.953707     -0.16134547    
   4.7700000      0.46173817      0.32834299E-01  0.69241881      0.29917870E-01  -18.933336     -0.16016257    
   4.7900000      0.46004972      0.33178717E-01  0.68988216      0.64224891E-01  -18.913031     -0.15899980    
   4.8099999      0.45837444      0.32040417E-01  0.68736666      0.30577598E-01  -18.892788     -0.15784845    
   4.8299999      0.45671207      0.32225873E-01  0.68486363      0.32545440E-03  -18.872608     -0.15671957    
   4.8499999      0.45506251      0.31281240E-01  0.68236887      0.92396386E-01  -18.852488     -0.15561830    
   4.8699999      0.45342553      0.31300284E-01  0.67990220      0.51196177E-01  -18.832430     -0.15451711    
   4.8899999      0.45180103      0.30825390E-01  0.67745572      0.59088245E-02  -18.812439     -0.15342624    
   4.9099998      0.45018888      0.30470748E-01  0.67501819      0.59279110E-01  -18.792507     -0.15236050    
   4.9299998      0.44858888      0.29681994E-01  0.67259812      0.18939614E-01  -18.772635     -0.15130773    
   4.9499998      0.44700080      0.29615369E-01  0.67019027      0.48246883E-01  -18.752823     -0.15027416    
   4.9699998      0.44542456      0.29329535E-01  0.66780007      0.52717712E-01  -18.733068     -0.14925218    
   4.9899998      0.44386002      0.28751334E-01  0.66542804      0.13573776E-01  -18.713375     -0.14824069    
   5.0099998      0.44230703      0.28667782E-01  0.66306609      0.44085108E-01  -18.693747     -0.14724989    
   5.0299997      0.44076544      0.27792044E-01  0.66072011      0.49696684E-01  -18.674173     -0.14627148    
   5.0499997      0.43923503      0.27802272E-01  0.65839231      0.29819660E-01  -18.654657     -0.14530183    
   5.0699997      0.43771574      0.27743012E-01  0.65607798      0.33084609E-01  -18.635201     -0.14434689    
   5.0899997      0.43620747      0.26628742E-01  0.65377516      0.10397516E-01  -18.615801     -0.14340892    
   5.1099997      0.43470997      0.27121743E-01  0.65148151      0.63012190E-01  -18.596460     -0.14249007    
   5.1300001      0.43322319      0.26347019E-01  0.64920819      0.43241363E-01  -18.577175     -0.14157568    
   5.1500001      0.43174702      0.26103083E-01  0.64695215      0.22487888E-01  -18.557949     -0.14066941    
   5.1700001      0.43028128      0.25703004E-01  0.64470744      0.36680486E-01  -18.538776     -0.13977829    
   5.1900001      0.42882586      0.25759116E-01  0.64247477      0.11392435E-01  -18.519657     -0.13890103    
   5.2100000      0.42738068      0.25040656E-01  0.64025354      0.89411303E-01  -18.500599     -0.13803817    
   5.2300000      0.42594555      0.24729149E-01  0.63805568     -0.18561985E-01  -18.481594     -0.13717374    
   5.2500000      0.42452034      0.24905488E-01  0.63586235      0.52786000E-01  -18.462648     -0.13633168    
   5.2700000      0.42310503      0.24064589E-01  0.63368446      0.38982242E-01  -18.443745     -0.13549758    
   5.2900000      0.42169940      0.24122603E-01  0.63152260      0.31789996E-01  -18.424908     -0.13467035    
   5.3099999      0.42030340      0.23837382E-01  0.62937462      0.42176191E-01  -18.406115     -0.13385242    
   5.3299999      0.41891694      0.23579145E-01  0.62724090      0.13188091E-01  -18.387384     -0.13304308    
   5.3499999      0.41753989      0.23109183E-01  0.62511665      0.47228653E-01  -18.368700     -0.13224787    
   5.3699999      0.41617212      0.23012089E-01  0.62300754      0.24993461E-01  -18.350077     -0.13145933    
   5.3899999      0.41481352      0.22529321E-01  0.62090987      0.24459038E-01  -18.331497     -0.13068165    
   5.4099998      0.41346398      0.22769349E-01  0.61882216      0.26480176E-01  -18.312983     -0.12991662    
   5.4299998      0.41212347      0.21844974E-01  0.61674577      0.39493650E-01  -18.294512     -0.12916192    
   5.4499998      0.41079178      0.22173185E-01  0.61468226      0.86644478E-02  -18.276085     -0.12841539    
   5.4699998      0.40946889      0.21339919E-01  0.61262739      0.55488780E-01  -18.257717     -0.12768197    
   5.4899998      0.40815461      0.21660324E-01  0.61058962      0.25978656E-01  -18.239397     -0.12695089    
   5.5099998      0.40684894      0.21211965E-01  0.60856426      0.26563263E-01  -18.221130     -0.12622778    
   5.5299997      0.40555176      0.20896856E-01  0.60655022      0.37641678E-01  -18.202913     -0.12551357    
   5.5499997      0.40426296      0.20817522E-01  0.60454911      0.16883327E-01  -18.184755     -0.12480602    
   5.5699997      0.40298247      0.20555893E-01  0.60255724      0.33405952E-01  -18.166639     -0.12410945    
   5.5899997      0.40171021      0.20340640E-01  0.60057741      0.30095119E-01  -18.148569     -0.12342004    
   5.6099997      0.40044609      0.20122172E-01  0.59861010      0.33968378E-01  -18.130552     -0.12273721    
   5.6299996      0.39919001      0.19870186E-01  0.59665579      0.28938733E-01  -18.112585     -0.12205982    
   5.6500001      0.39794186      0.19752957E-01  0.59471297      0.23525499E-01  -18.094671     -0.12138966    
   5.6700001      0.39670163      0.19582031E-01  0.59277958      0.17527703E-01  -18.076797     -0.12072898    
   5.6900001      0.39546922      0.19042160E-01  0.59085494      0.37792057E-01  -18.058977     -0.12007809    
   5.7100000      0.39424446      0.19137390E-01  0.58894378      0.33364013E-01  -18.041203     -0.11943126    
   5.7300000      0.39302734      0.18849300E-01  0.58704513      0.16506691E-01  -18.023478     -0.11878949    
   5.7500000      0.39181775      0.18566445E-01  0.58515477      0.24885025E-01  -18.005798     -0.11815733    
   5.7700000      0.39061561      0.18643733E-01  0.58327419      0.30580770E-01  -17.988165     -0.11753291    
   5.7900000      0.38942090      0.18170398E-01  0.58140391      0.74660946E-02  -17.970581     -0.11691543    
   5.8099999      0.38823348      0.18198315E-01  0.57954055      0.43267023E-01  -17.953045     -0.11630842    
   5.8299999      0.38705331      0.17665913E-01  0.57769126      0.30466456E-01  -17.935553     -0.11570363    
   5.8499999      0.38588026      0.17979465E-01  0.57585472      0.26198234E-01  -17.918108     -0.11510210    
   5.8699999      0.38471434      0.17257648E-01  0.57402909      0.28355505E-01  -17.900705     -0.11450593    
   5.8899999      0.38355538      0.17596193E-01  0.57221389      0.16842071E-01  -17.883354     -0.11391544    
   5.9099998      0.38240343      0.17410869E-01  0.57040751      0.36598641E-01  -17.866047     -0.11333244    
